latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
53.954304,-1.0444946,13.0,0,GMT,GMT

time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),wind_speed_10m_max (km/h),wind_gusts_10m_max (km/h),rain_sum (mm),snowfall_sum (cm)
2024-11-27,2.5,5.6,-0.9,0.30,17.9,34.9,0.30,0.00
2024-11-28,1.6,4.2,-1.2,0.00,16.9,31.0,0.00,0.00
2024-11-29,5.0,7.6,2.2,0.70,21.5,41.4,0.70,0.00
2024-11-30,10.4,12.8,7.1,0.00,21.1,38.5,0.00,0.00
2024-12-01,11.3,13.0,9.4,5.00,22.7,45.4,5.00,0.00
2024-12-02,7.4,9.4,3.7,6.50,21.2,41.8,6.50,0.00
2024-12-03,3.4,5.4,1.5,0.60,11.7,22.0,0.50,0.07
2024-12-04,4.5,8.4,0.6,4.70,27.0,51.1,4.70,0.00
2024-12-05,9.6,10.9,7.3,15.70,33.5,68.0,15.70,0.00
2024-12-06,6.7,7.9,5.4,2.20,32.9,63.0,2.20,0.00
2024-12-07,7.6,10.8,5.3,15.90,44.2,86.4,15.90,0.00
2024-12-08,7.0,7.8,6.0,12.80,38.1,71.3,12.80,0.00
2024-12-09,7.6,8.4,6.7,0.00,23.0,43.9,0.00,0.00
2024-12-10,6.2,7.3,5.3,0.00,18.1,37.1,0.00,0.00
2024-12-11,5.7,7.1,4.0,0.00,9.7,20.9,0.00,0.00
2024-12-12,6.7,8.1,4.2,0.00,7.2,15.5,0.00,0.00
2024-12-13,6.2,7.2,4.4,0.20,10.0,18.4,0.20,0.00
2024-12-14,5.5,8.4,2.4,0.00,17.1,32.8,0.00,0.00
2024-12-15,11.2,12.1,8.6,0.00,33.0,62.6,0.00,0.00
2024-12-16,10.3,11.4,8.9,0.00,29.2,56.2,0.00,0.00
2024-12-17,8.2,10.6,6.7,0.40,30.1,56.5,0.40,0.00
2024-12-18,11.0,13.5,7.2,8.60,32.3,61.6,8.60,0.00
2024-12-19,4.5,6.6,2.8,2.90,22.8,44.6,2.90,0.00
2024-12-20,5.4,8.0,1.8,1.20,22.5,43.2,1.20,0.00
2024-12-21,7.8,11.3,5.7,1.30,35.7,70.2,1.30,0.00
2024-12-22,5.2,7.2,3.0,0.20,35.4,68.8,0.20,0.00
2024-12-23,4.8,7.0,2.7,0.90,24.3,49.3,0.90,0.00
2024-12-24,11.1,12.9,8.0,0.00,22.7,42.8,0.00,0.00
2024-12-25,9.5,11.0,6.9,0.00,14.3,30.6,0.00,0.00
2024-12-26,7.2,8.5,6.2,0.00,9.7,18.7,0.00,0.00
2024-12-27,5.6,7.0,4.8,0.00,8.5,18.4,0.00,0.00
2024-12-28,5.7,7.6,3.2,0.00,10.7,19.8,0.00,0.00
2024-12-29,8.3,9.7,6.6,0.00,25.7,49.3,0.00,0.00
2024-12-30,9.1,10.6,7.6,0.00,29.5,55.8,0.00,0.00
2024-12-31,9.7,11.1,7.6,13.60,31.0,58.0,13.60,0.00
2025-01-01,6.1,10.1,1.2,18.40,28.8,56.5,18.40,0.00
2025-01-02,-0.2,2.5,-2.5,0.00,15.9,32.0,0.00,0.00
2025-01-03,0.6,4.5,-2.0,0.00,19.8,37.1,0.00,0.00
2025-01-04,0.3,2.2,-1.4,0.10,10.1,18.4,0.00,0.07
2025-01-05,1.5,2.5,0.3,23.30,18.4,36.4,10.20,9.17
2025-01-06,2.6,4.4,1.4,13.90,29.1,55.8,13.10,0.56
2025-01-07,0.7,3.5,-1.4,0.00,17.7,41.0,0.00,0.00
2025-01-08,-1.3,1.2,-4.4,0.00,17.2,33.1,0.00,0.00
2025-01-09,-2.1,2.0,-4.3,0.00,17.8,36.0,0.00,0.00
2025-01-10,-1.1,3.5,-3.2,0.00,11.8,21.2,0.00,0.00
2025-01-11,-2.1,1.3,-4.7,0.00,7.6,13.7,0.00,0.00
2025-01-12,-0.0,2.8,-2.2,0.00,14.0,24.1,0.00,0.00
2025-01-13,3.2,5.6,0.4,0.00,18.1,32.0,0.00,0.00
2025-01-14,7.3,10.6,4.8,0.10,14.1,25.9,0.10,0.00
2025-01-15,6.8,9.9,2.0,0.00,12.5,24.8,0.00,0.00
2025-01-16,1.4,5.3,-1.2,0.00,15.4,28.1,0.00,0.00
2025-01-17,3.3,6.9,1.5,0.00,10.2,25.6,0.00,0.00
2025-01-18,1.9,4.3,-2.1,0.00,12.6,24.1,0.00,0.00
2025-01-19,0.9,2.0,-2.3,0.20,15.5,31.0,0.20,0.00
2025-01-20,2.9,5.1,0.2,0.10,8.5,16.9,0.10,0.00
2025-01-21,4.7,6.7,3.3,2.50,10.5,20.9,2.50,0.00
2025-01-22,3.4,5.4,0.8,0.60,10.6,22.7,0.60,0.00
2025-01-23,3.2,5.9,0.2,2.40,20.7,38.2,2.40,0.00
2025-01-24,7.0,10.5,3.9,4.50,41.9,81.7,4.50,0.00
2025-01-25,3.4,6.1,0.9,0.00,21.9,44.6,0.00,0.00
2025-01-26,3.2,5.7,0.7,5.80,32.0,59.4,5.40,0.28
2025-01-27,5.5,8.2,3.2,11.40,27.4,54.7,11.40,0.00
2025-01-28,6.4,8.4,4.6,2.70,18.5,38.5,2.70,0.00
2025-01-29,4.4,8.2,1.6,0.00,15.5,31.3,0.00,0.00
2025-01-30,2.3,6.9,-0.5,0.00,16.7,34.6,0.00,0.00
2025-01-31,3.8,5.8,2.0,1.50,14.8,25.9,1.50,0.00
2025-02-01,4.6,6.3,3.0,0.00,18.7,39.2,0.00,0.00
2025-02-02,4.2,7.2,2.0,0.00,19.0,38.9,0.00,0.00
2025-02-03,5.3,9.4,2.0,0.00,18.4,36.4,0.00,0.00
2025-02-04,7.8,10.1,5.6,0.30,26.1,51.5,0.30,0.00
2025-02-05,4.4,7.8,-0.2,0.00,17.2,33.8,0.00,0.00
2025-02-06,1.7,7.1,-2.5,0.00,12.1,20.9,0.00,0.00
2025-02-07,3.6,5.9,0.9,0.10,28.0,60.5,0.10,0.00
2025-02-08,4.0,5.6,2.2,0.40,18.8,37.1,0.40,0.00
2025-02-09,5.5,7.4,4.2,1.20,23.3,46.1,1.20,0.00
2025-02-10,4.2,4.7,3.8,2.40,21.7,40.7,2.40,0.00
2025-02-11,4.4,5.2,4.0,1.10,21.6,46.1,1.10,0.00
2025-02-12,4.5,6.2,3.6,0.10,18.2,37.8,0.10,0.00
2025-02-13,3.3,4.9,2.2,0.10,14.0,30.2,0.10,0.00
2025-02-14,2.6,4.4,1.2,0.10,18.1,37.8,0.10,0.00
2025-02-15,2.5,3.5,1.5,1.00,13.4,27.4,0.90,0.07
2025-02-16,2.6,4.7,1.5,1.10,17.5,35.6,1.10,0.00
2025-02-17,2.0,4.3,0.2,0.00,18.9,40.3,0.00,0.00
2025-02-18,1.7,4.8,-0.8,0.00,21.6,44.3,0.00,0.00
2025-02-19,2.9,6.0,0.2,0.20,19.8,43.2,0.20,0.00
2025-02-20,10.7,14.6,5.9,8.50,32.1,67.3,8.50,0.00
2025-02-21,12.2,15.4,8.5,1.60,38.2,86.0,1.60,0.00
2025-02-22,9.0,12.6,5.6,0.00,17.3,36.4,0.00,0.00
2025-02-23,8.4,10.9,5.1,7.20,34.3,64.4,7.20,0.00
2025-02-24,9.4,11.8,6.4,0.80,24.5,48.2,0.80,0.00
2025-02-25,6.1,9.6,3.0,0.00,23.6,47.5,0.00,0.00
2025-02-26,4.2,9.1,1.0,2.20,17.9,34.9,2.20,0.00
2025-02-27,4.6,9.1,-0.1,0.30,19.7,40.3,0.30,0.00
2025-02-28,3.1,9.2,-1.9,0.00,8.4,15.1,0.00,0.00
2025-03-01,3.7,9.9,-2.1,0.00,12.2,27.4,0.00,0.00
2025-03-02,5.0,10.8,0.2,0.00,19.1,40.0,0.00,0.00
2025-03-03,6.6,11.4,2.8,0.00,17.6,37.8,0.00,0.00
2025-03-04,6.5,11.6,3.1,0.00,18.0,37.8,0.00,0.00
2025-03-05,7.0,12.6,3.0,0.00,17.1,36.4,0.00,0.00
2025-03-06,8.7,15.6,2.8,0.10,20.3,41.8,0.10,0.00
2025-03-07,10.7,14.6,8.2,3.20,16.9,38.2,3.20,0.00
2025-03-08,10.2,16.2,6.2,0.00,16.0,32.8,0.00,0.00
2025-03-09,8.1,14.8,3.1,0.00,10.0,22.3,0.00,0.00
2025-03-10,5.9,11.2,1.5,0.00,25.9,55.4,0.00,0.00
2025-03-11,5.0,7.2,2.0,0.50,21.5,44.3,0.50,0.00
2025-03-12,4.1,7.6,1.2,4.20,24.6,54.0,2.30,1.33
2025-03-13,3.9,7.3,1.2,1.00,24.6,46.8,1.00,0.00
2025-03-14,3.8,8.9,0.1,1.90,16.2,32.0,1.90,0.00
2025-03-15,4.0,7.8,0.4,0.20,10.0,23.0,0.20,0.00
2025-03-16,4.1,8.9,-1.5,0.10,15.1,30.6,0.10,0.00
2025-03-17,5.4,8.3,1.8,0.00,17.2,36.4,0.00,0.00
2025-03-18,4.4,10.1,0.6,0.00,17.7,36.7,0.00,0.00
2025-03-19,5.2,11.6,-1.4,0.00,8.3,22.0,0.00,0.00
2025-03-20,8.3,15.7,1.0,0.00,15.7,28.4,0.00,0.00
2025-03-21,9.6,14.6,5.9,0.20,21.8,44.3,0.20,0.00
2025-03-22,10.7,15.4,8.1,10.60,16.5,33.5,10.60,0.00
2025-03-23,8.6,12.1,5.8,4.20,17.8,37.1,4.20,0.00
2025-03-24,7.5,12.9,3.8,0.00,14.3,28.1,0.00,0.00
2025-03-25,10.4,15.1,5.3,0.60,20.0,40.7,0.60,0.00
2025-03-26,8.3,13.9,3.8,0.00,12.9,29.5,0.00,0.00
2025-03-27,10.7,16.6,5.2,0.10,25.2,47.9,0.10,0.00
2025-03-28,8.9,11.6,5.6,2.60,28.7,57.6,2.60,0.00
2025-03-29,8.3,11.6,3.8,0.30,27.3,54.0,0.30,0.00
2025-03-30,10.4,14.6,5.8,0.00,26.4,56.9,0.00,0.00
2025-03-31,9.4,15.8,3.4,0.00,12.4,22.3,0.00,0.00
2025-04-01,7.4,13.1,2.8,0.00,18.1,37.8,0.00,0.00
2025-04-02,8.4,13.4,4.8,0.00,21.5,44.6,0.00,0.00
2025-04-03,9.3,14.4,5.7,0.00,20.1,42.1,0.00,0.00
2025-04-04,8.9,14.9,5.2,0.10,19.9,40.7,0.10,0.00
2025-04-05,7.3,11.7,4.3,0.00,17.1,37.4,0.00,0.00
2025-04-06,6.9,12.0,3.3,0.00,16.4,36.4,0.00,0.00
2025-04-07,6.2,12.4,0.6,0.00,12.6,24.5,0.00,0.00
2025-04-08,6.8,13.1,0.9,0.00,10.6,20.9,0.00,0.00
2025-04-09,6.1,11.0,0.7,0.00,14.1,31.7,0.00,0.00
2025-04-10,9.8,16.8,4.3,0.00,13.7,24.5,0.00,0.00
2025-04-11,11.9,19.1,4.7,0.00,10.1,17.6,0.00,0.00
2025-04-12,12.1,18.4,5.7,0.00,15.4,33.1,0.00,0.00
2025-04-13,9.8,12.6,5.3,0.10,19.9,42.1,0.10,0.00
2025-04-14,9.3,14.1,3.6,0.10,26.7,54.4,0.10,0.00
2025-04-15,9.5,13.4,6.4,1.60,13.1,27.0,1.60,0.00
2025-04-16,8.8,10.5,7.2,0.70,31.1,65.9,0.70,0.00
2025-04-17,9.1,13.6,4.8,0.00,15.0,32.8,0.00,0.00
2025-04-18,9.8,14.4,5.9,0.40,23.3,48.6,0.40,0.00
2025-04-19,9.0,11.6,6.6,0.00,21.8,43.6,0.00,0.00
2025-04-20,8.4,12.1,4.8,0.00,13.2,27.7,0.00,0.00
2025-04-21,8.7,11.0,6.2,5.70,13.9,28.8,5.70,0.00
2025-04-22,10.0,14.1,5.4,1.60,13.4,31.3,1.60,0.00
2025-04-23,10.6,15.1,6.5,0.20,15.4,34.2,0.20,0.00
2025-04-24,9.3,12.7,6.7,0.50,12.3,24.8,0.50,0.00
2025-04-25,8.3,12.2,3.2,0.60,15.5,28.4,0.60,0.00
2025-04-26,10.3,15.1,4.6,0.00,14.8,29.5,0.00,0.00
2025-04-27,13.4,19.2,7.8,0.00,12.6,27.7,0.00,0.00
2025-04-28,13.7,18.5,8.8,0.00,8.2,21.6,0.00,0.00
2025-04-29,15.2,21.5,9.0,0.00,13.0,24.5,0.00,0.00
2025-04-30,15.7,22.0,8.9,0.00,12.3,22.3,0.00,0.00
2025-05-01,16.5,24.1,9.0,0.00,15.7,32.4,0.00,0.00
2025-05-02,12.8,17.8,8.5,0.00,13.4,25.9,0.00,0.00
2025-05-03,10.3,14.4,6.4,0.40,20.3,43.2,0.40,0.00
2025-05-04,7.9,10.8,5.8,0.80,24.1,50.4,0.80,0.00
2025-05-05,8.7,11.4,4.9,0.20,18.6,38.5,0.20,0.00
2025-05-06,8.9,14.8,1.5,0.00,11.0,20.2,0.00,0.00
2025-05-07,9.4,13.6,4.8,0.00,16.2,34.9,0.00,0.00
2025-05-08,9.7,12.4,6.2,0.00,12.6,28.1,0.00,0.00
2025-05-09,10.9,18.2,2.6,0.00,17.0,32.4,0.00,0.00
2025-05-10,12.7,19.0,5.2,0.00,17.6,36.7,0.00,0.00
2025-05-11,13.5,19.8,7.1,0.00,16.9,36.0,0.00,0.00
2025-05-12,14.8,20.5,9.6,0.00,20.4,42.8,0.00,0.00
2025-05-13,13.6,19.0,8.6,0.00,15.3,34.6,0.00,0.00
2025-05-14,11.6,15.9,7.3,0.00,17.1,36.4,0.00,0.00
2025-05-15,11.1,13.9,7.8,0.00,22.2,44.3,0.00,0.00
2025-05-16,11.1,15.2,6.2,0.00,20.8,44.3,0.00,0.00
2025-05-17,13.0,18.0,9.1,0.00,16.2,33.5,0.00,0.00
2025-05-18,11.7,17.4,7.7,0.00,18.2,40.3,0.00,0.00
2025-05-19,12.2,17.2,7.4,0.90,12.1,27.0,0.90,0.00
2025-05-20,13.0,18.8,6.5,0.10,8.9,19.4,0.10,0.00
2025-05-21,11.6,15.4,7.2,0.00,16.1,36.7,0.00,0.00
2025-05-22,10.1,14.1,6.1,1.60,16.3,36.0,1.60,0.00
2025-05-23,11.3,17.6,3.4,0.20,16.4,33.8,0.20,0.00
2025-05-24,15.5,19.0,11.1,8.40,25.6,51.8,8.40,0.00
2025-05-25,13.7,15.3,10.1,2.50,31.9,64.4,2.50,0.00
2025-05-26,11.8,14.4,8.9,5.90,25.5,50.0,5.90,0.00
2025-05-27,12.2,14.7,9.6,2.10,24.4,46.8,2.10,0.00
2025-05-28,12.3,16.4,7.9,0.50,16.4,34.2,0.50,0.00
2025-05-29,15.8,19.8,11.4,8.50,30.2,63.7,8.50,0.00
2025-05-30,16.7,19.1,12.8,0.60,22.7,48.6,0.60,0.00
2025-05-31,16.4,21.1,10.4,0.80,23.4,47.2,0.80,0.00
2025-06-01,13.9,17.1,10.9,2.00,25.3,54.0,2.00,0.00
2025-06-02,13.7,17.3,10.2,0.00,21.7,40.3,0.00,0.00
2025-06-03,13.4,17.0,10.2,4.90,29.6,54.7,4.90,0.00
2025-06-04,12.3,15.6,8.1,0.10,25.8,53.3,0.10,0.00
2025-06-05,13.1,16.6,11.0,5.90,16.3,33.8,5.90,0.00
2025-06-06,12.0,15.5,9.0,4.30,18.4,41.4,4.30,0.00
2025-06-07,11.8,14.9,8.8,1.00,14.5,37.1,1.00,0.00
2025-06-08,11.8,14.6,7.9,2.50,20.9,46.4,2.50,0.00
2025-06-09,13.5,17.0,9.8,7.00,19.2,41.0,7.00,0.00
2025-06-10,15.2,18.4,10.9,4.80,23.8,50.4,4.80,0.00
2025-06-11,15.6,22.5,8.4,0.00,22.3,42.1,0.00,0.00
2025-06-12,16.6,20.2,10.4,0.00,25.9,52.9,0.00,0.00
2025-06-13,19.7,24.0,14.4,0.10,22.2,45.7,0.10,0.00
2025-06-14,18.6,23.0,14.1,0.70,26.1,54.0,0.70,0.00
2025-06-15,16.2,19.9,12.8,0.70,24.0,50.0,0.70,0.00
2025-06-16,18.7,24.1,12.2,0.00,17.2,37.1,0.00,0.00
2025-06-17,18.1,23.1,13.5,0.00,22.1,46.8,0.00,0.00
2025-06-18,18.3,22.8,13.4,0.00,16.7,37.8,0.00,0.00
2025-06-19,18.0,23.8,11.1,0.00,18.1,37.8,0.00,0.00
2025-06-20,21.6,28.6,13.4,0.00,19.1,39.2,0.00,0.00
2025-06-21,22.5,28.2,16.5,1.20,27.5,52.6,1.20,0.00
2025-06-22,18.7,21.9,14.1,6.70,28.0,58.3,6.70,0.00
2025-06-23,15.4,18.0,11.6,0.70,34.0,69.1,0.70,0.00
2025-06-24,17.7,21.1,14.2,6.10,30.7,63.0,6.10,0.00
2025-06-25,19.0,22.7,16.2,0.30,15.4,34.2,0.30,0.00
2025-06-26,18.0,22.6,15.2,0.80,31.8,65.9,0.80,0.00
2025-06-27,19.3,25.9,12.9,1.30,30.5,62.3,1.30,0.00
2025-06-28,22.1,26.0,19.0,0.30,28.4,59.8,0.30,0.00
2025-06-29,20.9,25.5,16.1,0.00,14.8,33.8,0.00,0.00
2025-06-30,23.8,29.4,17.1,0.00,20.2,44.3,0.00,0.00
2025-07-01,19.0,22.1,15.5,1.50,14.1,32.4,1.50,0.00
2025-07-02,16.1,19.5,12.5,7.00,28.4,58.3,7.00,0.00
2025-07-03,15.6,20.2,9.6,0.00,20.8,42.8,0.00,0.00
2025-07-04,16.4,21.2,13.4,6.70,25.2,56.2,6.70,0.00
2025-07-05,18.8,22.7,15.9,0.00,31.8,64.1,0.00,0.00
2025-07-06,16.2,19.5,12.7,5.40,15.0,34.6,5.40,0.00
2025-07-07,14.7,19.4,10.4,4.20,23.3,49.3,4.20,0.00
2025-07-08,15.3,21.3,9.6,0.00,17.6,36.0,0.00,0.00
2025-07-09,18.7,24.5,11.8,0.70,17.2,37.1,0.70,0.00
2025-07-10,20.3,26.5,13.8,0.00,12.2,25.6,0.00,0.00
2025-07-11,21.1,28.9,12.8,0.00,14.8,28.8,0.00,0.00
2025-07-12,19.5,25.9,13.0,0.00,16.2,37.1,0.00,0.00
2025-07-13,19.9,25.7,13.8,0.00,14.3,31.0,0.00,0.00
2025-07-14,19.5,24.5,14.9,0.40,20.7,44.3,0.40,0.00
2025-07-15,15.1,19.6,12.6,10.50,24.3,49.7,10.50,0.00
2025-07-16,17.6,22.0,13.2,0.30,18.7,38.2,0.30,0.00
2025-07-17,18.2,23.1,12.0,0.00,17.5,37.1,0.00,0.00
2025-07-18,19.2,24.0,15.8,37.70,8.0,25.9,37.70,0.00
2025-07-19,17.7,20.2,15.4,15.30,15.3,33.8,15.30,0.00
2025-07-20,17.5,22.0,15.1,12.30,17.5,37.1,12.30,0.00
2025-07-21,16.8,21.9,13.1,9.30,8.0,20.2,9.30,0.00
2025-07-22,17.7,21.8,13.9,4.00,15.6,33.5,4.00,0.00
2025-07-23,16.9,21.2,13.0,2.30,15.3,33.5,2.30,0.00
2025-07-24,18.7,22.0,14.7,0.20,18.9,40.0,0.20,0.00
2025-07-25,17.9,22.9,12.6,0.00,18.0,38.5,0.00,0.00
2025-07-26,18.1,21.2,14.2,0.10,16.8,36.0,0.10,0.00
2025-07-27,16.1,19.2,13.0,0.00,19.6,41.4,0.00,0.00
2025-07-28,17.1,21.5,12.8,0.50,20.9,44.6,0.50,0.00
2025-07-29,16.1,20.3,11.1,0.60,11.0,24.1,0.60,0.00
2025-07-30,17.4,22.6,11.1,0.20,19.8,42.8,0.20,0.00
2025-07-31,17.8,21.4,14.9,1.10,17.8,37.1,1.10,0.00
2025-08-01,15.9,19.4,13.0,0.80,18.9,40.0,0.80,0.00
2025-08-02,15.8,20.5,11.4,0.00,19.1,40.0,0.00,0.00
2025-08-03,17.4,23.1,12.3,2.10,24.5,50.8,2.10,0.00
2025-08-04,16.9,20.7,14.4,4.10,36.9,74.9,4.10,0.00
2025-08-05,15.6,19.1,12.8,0.70,32.4,66.6,0.70,0.00
2025-08-06,16.5,21.3,12.1,0.00,20.4,42.5,0.00,0.00
2025-08-07,17.5,22.1,14.1,1.10,23.6,51.1,1.10,0.00
2025-08-08,16.8,21.1,12.7,0.00,23.2,48.2,0.00,0.00
2025-08-09,16.7,21.1,12.9,1.10,28.6,60.5,1.10,0.00
2025-08-10,17.5,23.5,10.6,0.00,13.3,31.0,0.00,0.00
2025-08-11,21.0,26.7,14.3,0.00,13.2,24.5,0.00,0.00
2025-08-12,21.2,26.0,16.6,0.10,11.9,22.0,0.10,0.00
2025-08-13,22.7,30.1,15.1,0.00,17.6,32.4,0.00,0.00
2025-08-14,20.9,25.2,16.7,0.40,16.2,36.7,0.40,0.00
2025-08-15,19.9,26.5,15.2,0.00,17.0,36.4,0.00,0.00
2025-08-16,17.5,21.4,13.5,0.00,12.2,25.6,0.00,0.00
2025-08-17,16.5,21.6,11.3,0.00,13.3,29.9,0.00,0.00
2025-08-18,16.9,19.3,15.3,0.00,13.9,30.2,0.00,0.00
2025-08-19,16.0,17.9,14.7,0.00,17.9,38.2,0.00,0.00
2025-08-20,15.3,18.0,13.3,0.30,21.0,43.6,0.30,0.00
2025-08-21,14.4,17.0,11.8,0.00,16.0,34.9,0.00,0.00
2025-08-22,15.5,20.6,10.9,0.00,18.9,40.3,0.00,0.00
2025-08-23,16.3,20.7,12.1,0.00,13.7,25.2,0.00,0.00
2025-08-24,18.8,23.2,12.7,0.00,10.2,25.9,0.00,0.00
2025-08-25,21.0,26.8,14.4,0.00,19.1,37.8,0.00,0.00
2025-08-26,19.2,23.6,15.4,0.20,20.7,45.7,0.20,0.00
2025-08-27,16.5,21.4,13.2,13.60,21.9,46.8,13.60,0.00
2025-08-28,15.5,21.2,11.4,7.20,19.7,47.2,7.20,0.00
2025-08-29,15.1,19.5,12.0,3.50,14.9,30.6,3.50,0.00
2025-08-30,16.7,21.3,12.6,3.80,28.2,55.1,3.80,0.00
2025-08-31,16.5,21.2,12.9,1.30,27.6,58.7,1.30,0.00
2025-09-01,15.7,19.6,12.9,7.50,26.6,58.7,7.50,0.00
2025-09-02,15.1,20.3,10.7,0.00,18.4,40.3,0.00,0.00
2025-09-03,15.8,19.0,13.2,4.80,18.5,48.2,4.80,0.00
2025-09-04,14.0,17.0,11.6,7.60,13.0,24.5,7.60,0.00
2025-09-05,14.5,19.4,10.6,0.20,17.2,38.5,0.20,0.00
2025-09-06,16.0,20.8,10.8,0.00,22.8,45.7,0.00,0.00
2025-09-07,18.6,23.8,15.4,1.80,21.9,41.4,1.80,0.00
2025-09-08,14.7,18.7,11.4,0.00,16.9,36.0,0.00,0.00
2025-09-09,14.3,19.9,8.9,0.00,17.1,36.7,0.00,0.00
2025-09-10,15.0,19.2,11.7,4.20,27.7,60.1,4.20,0.00
2025-09-11,13.0,16.8,10.2,2.20,22.1,49.0,2.20,0.00
2025-09-12,12.5,16.2,9.2,0.60,21.9,51.1,0.60,0.00
2025-09-13,12.7,16.0,10.4,1.30,22.1,50.0,1.30,0.00
2025-09-14,12.4,15.3,8.4,3.10,26.5,52.2,3.10,0.00
2025-09-15,13.9,14.6,13.1,14.40,32.0,66.6,14.40,0.00
2025-09-16,14.0,17.0,11.5,0.50,27.8,54.4,0.50,0.00
2025-09-17,15.0,20.9,11.1,6.80,22.6,45.0,6.80,0.00
2025-09-18,16.7,20.9,12.6,0.10,26.1,54.0,0.10,0.00
2025-09-19,18.2,21.0,15.4,0.00,21.1,46.8,0.00,0.00
2025-09-20,13.2,15.4,10.1,27.60,31.7,58.7,27.60,0.00
2025-09-21,10.0,13.6,6.4,6.40,34.9,67.0,6.40,0.00
2025-09-22,8.6,13.9,4.0,0.00,13.6,30.2,0.00,0.00
2025-09-23,10.0,15.4,5.1,0.00,10.5,21.2,0.00,0.00
2025-09-24,10.8,15.9,6.4,0.00,13.1,28.8,0.00,0.00
2025-09-25,11.5,17.0,6.5,0.00,15.7,34.9,0.00,0.00
2025-09-26,12.2,15.9,7.8,0.00,16.9,36.4,0.00,0.00
2025-09-27,12.2,15.8,8.1,1.80,21.2,43.9,1.80,0.00
2025-09-28,12.4,16.2,8.2,9.90,16.5,31.0,9.90,0.00
2025-09-29,10.3,15.8,5.1,0.00,7.4,18.0,0.00,0.00
2025-09-30,12.5,17.2,8.4,0.00,10.9,24.8,0.00,0.00
2025-10-01,12.8,15.4,10.6,4.20,15.8,33.5,4.20,0.00
2025-10-02,14.2,17.1,10.6,2.10,28.1,51.1,2.10,0.00
2025-10-03,15.1,17.8,13.3,19.70,41.2,76.0,19.70,0.00
2025-10-04,11.4,13.4,9.1,0.80,30.3,62.3,0.80,0.00
2025-10-05,12.6,15.6,10.6,0.00,33.1,65.2,0.00,0.00
2025-10-06,14.3,17.5,12.1,2.50,23.4,48.6,2.50,0.00
2025-10-07,14.2,16.8,11.8,0.00,23.2,46.4,0.00,0.00
2025-10-08,12.2,14.0,9.5,0.40,18.4,38.9,0.40,0.00
2025-10-09,12.9,16.4,9.9,0.00,23.2,46.1,0.00,0.00
2025-10-10,12.3,16.5,9.1,0.00,17.4,37.1,0.00,0.00
2025-10-11,10.2,15.8,5.8,0.00,8.2,15.1,0.00,0.00
2025-10-12,9.7,13.9,6.2,0.00,6.1,13.3,0.00,0.00
2025-10-13,12.6,14.8,10.9,0.00,5.1,10.4,0.00,0.00
2025-10-14,11.5,13.0,10.5,0.10,11.0,24.1,0.10,0.00
2025-10-15,10.9,12.9,7.4,0.10,10.0,20.5,0.10,0.00
2025-10-16,9.5,12.2,6.7,0.20,8.3,19.4,0.20,0.00
2025-10-17,9.7,11.4,8.4,0.00,5.0,13.3,0.00,0.00
2025-10-18,10.6,12.4,9.4,0.00,18.4,34.9,0.00,0.00
2025-10-19,12.4,14.6,9.9,10.80,22.6,46.4,10.80,0.00
2025-10-20,11.6,13.6,9.1,7.90,14.3,27.0,7.90,0.00
2025-10-21,11.5,14.1,9.8,4.00,20.7,38.2,4.00,0.00
2025-10-22,9.9,13.4,7.6,0.30,16.5,31.3,0.30,0.00
2025-10-23,8.8,11.0,6.9,4.80,25.0,52.9,4.80,0.00
2025-10-24,8.5,11.7,6.2,6.60,24.8,51.1,6.60,0.00
2025-10-25,7.7,9.5,4.9,3.50,29.1,57.2,3.50,0.00
2025-10-26,6.8,10.2,3.6,1.40,23.2,43.9,1.40,0.00
2025-10-27,9.0,11.1,6.8,5.20,29.1,54.0,5.20,0.00
2025-10-28,10.5,12.6,8.8,2.60,29.6,62.3,2.60,0.00
2025-10-29,8.8,11.6,4.2,1.60,18.2,36.0,1.60,0.00
2025-10-30,7.5,11.1,2.8,0.20,26.6,50.8,0.20,0.00
2025-10-31,12.6,14.8,10.6,3.00,28.2,55.8,3.00,0.00
2025-11-01,10.6,12.8,5.7,1.50,28.4,61.6,1.50,0.00
2025-11-02,7.7,11.4,5.3,1.90,18.4,38.2,1.90,0.00
2025-11-03,13.2,16.2,7.6,3.80,29.8,57.2,3.80,0.00
2025-11-04,14.5,15.6,12.4,4.60,29.5,58.0,4.60,0.00
2025-11-05,14.5,16.5,12.9,2.90,22.2,42.8,2.90,0.00
2025-11-06,12.5,14.8,10.5,0.20,12.9,23.8,0.20,0.00
2025-11-07,12.2,14.4,10.6,0.70,14.6,29.2,0.70,0.00
2025-11-08,11.3,14.4,7.1,0.10,15.6,31.3,0.10,0.00
2025-11-09,8.9,11.8,5.6,1.10,21.2,42.8,1.10,0.00
2025-11-10,11.1,13.2,8.0,10.70,25.0,48.2,10.70,0.00
2025-11-11,10.3,13.9,6.1,7.80,31.4,64.1,7.80,0.00
2025-11-12,12.6,13.4,11.8,7.50,18.4,45.0,7.50,0.00
2025-11-13,11.3,13.6,8.9,2.90,21.8,40.7,2.90,0.00
2025-11-14,8.2,9.3,7.6,18.30,28.3,53.3,18.30,0.00
2025-11-15,9.0,9.9,7.6,3.00,25.0,49.3,3.00,0.00
